Predicted_Transaction_t+1
213.5910497047007
218.02471481263638
193.73444380238652
176.4611622132361
111.23419381678104
138.9602911286056
56.781820147298276
55.85370949935168
66.58458836376667
64.59614888764918
10.705096396850422
15.263535963604227
37.0442168135196
47.41318884771317
40.34946961328387
44.429606441408396
62.995430710725486
91.49522121064365
228.49787179380655
215.53895406425
165.51460161805153
114.20198498293757
114.7186622582376
79.44536844268441
66.45361145026982
62.704861806705594
55.74685970786959
44.35645316261798
43.57748459093273
69.55151064321399
49.153483589179814
40.205699894577265
54.638350335881114
24.366872683167458
5.608082833932713
9.866624601418152
40.610853233374655
42.291896883398294
20.495827235281467
25.337830306962132
22.424356197007
34.72551117185503
102.4694620538503
99.74886139854789
74.87478385679424
116.67538736946881
103.5044767986983
56.211551181040704
49.86216543242335
52.59683507028967
44.972156370058656
47.8035478387028
71.746372776106
70.84285472519696
32.25458743982017
41.12823647912592
23.712083150167018
7.571733825607225
17.96630019787699
27.799878981895745
32.769565731287
37.625121884047985
19.341003098525107
23.960497472435236
25.41688736062497
52.69618295598775
73.05863220244646
116.0230939462781
110.39575693197548
154.69537947326899
91.4460282586515
102.4237291328609
56.1136656627059
58.190308776684105
55.79296888783574
52.39079255145043
101.22739626094699
95.24567759595811
71.84890916571021
39.24301608931273
35.98505943082273
15.7726628461387
38.13857186585665
28.467692118138075
53.262732001021504
40.380210359580815
29.50852917972952
22.668040129356086
36.51580568868667
28.579468186944723
59.64766064658761
160.36838734522462
276.16332095116377
226.37027855962515
214.54504076391459
222.40010244771838
221.38314813375473
205.2075807750225
215.5838568881154
197.1696649864316
189.97394867241383
198.94827608019114
219.73724396899343
179.9194709584117
255.22541657090187
213.98766545578837
101.34089458733797
43.58590193092823
73.62745043821633
51.82438702788204
41.23344547115266
53.47654407378286
28.528242660686374
42.588342409580946
93.9001599792391
112.77475322596729
69.97617902234197
84.71113997511566
126.77795641124249
146.853118352592
88.26591841876507
108.51688251830637
101.9492238946259
138.3294638618827
169.4663138873875
201.7807536572218
198.70785823091865
201.5868522785604
189.38115071505308
141.79894400760531
50.93219941481948
33.47194426693022
55.1829716283828
34.98663878068328
12.241571262711659
12.559552766615525
14.548240496078506
70.57498160749674
177.72664915770292
320.0609980523586
372.78485737740993
392.6692055910826
399.45263516157866
375.91104969382286
261.7876213788986
160.61451502144337
140.98336970433593
117.43578736670315
110.12883028015494
106.20829707942903
68.94034969620407
36.68899342883378
38.17720241378993
25.153668993152678
38.77888706512749
32.525594756007195
81.03529147803783
81.28049596212804
74.85150234773755
71.34914414957166
83.80492992699146
132.00128437951207
167.86394715309143
187.49490628018975
131.57965710386634
104.18256529606879
81.27082959748805
51.943327533081174
38.366794269531965
36.02866280358285
48.71933891437948
45.511269541457295
85.72034412994981
71.28479222767055
54.75560737308115
36.561635583639145
40.30005556065589
28.083725650794804
11.715720250504091
9.976354519603774
38.78941843751818
30.301229264587164
19.05327359214425
21.593793598003685
36.790063572116196
46.39744088985026
66.62610097788274
131.75484638661146
71.44023761153221
47.04021922778338
49.99646661337465
44.85065187327564
23.031483027152717
53.363631470128894
54.247917644679546
40.069571724161506
44.59680119063705
65.12747311033309
51.42368673346937
